Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
ABERDEEN AVE & BARNET HWY,Casualty,COQUITLAM,2020,1,49.277388,-122.803055
ALDERSON AVE & BLUE MOUNTAIN ST,Casualty,COQUITLAM,2020,1,49.239736,-122.873003
ALDERSON AVE & HART ST,Casualty,COQUITLAM,2020,1,49.239766,-122.882162
ALDERSON AVE & LEBLEU ST,Casualty,COQUITLAM,2020,1,49.239739,-122.86753
ALDERSON AVE & MARMONT ST,Casualty,COQUITLAM,2020,1,49.239735,-122.862249
ALDERSON AVE & NELSON ST,Casualty,COQUITLAM,2020,1,49.239748,-122.865063
ANSON AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,1,49.277217,-122.790487
ATLANTIC AVE & JOHNSON ST,Casualty,COQUITLAM,2020,1,49.280924,-122.801684
AUSTIN AVE & BRAY ST,Casualty,COQUITLAM,2020,1,49.249087,-122.820872
AUSTIN AVE & DRAYCOTT ST,Casualty,COQUITLAM,2020,1,49.249033,-122.836901
AUSTIN AVE & LAURENTIAN CRES,Casualty,COQUITLAM,2020,1,49.248993,-122.843978
AUSTIN AVE & LINTON ST,Casualty,COQUITLAM,2020,1,49.249016,-122.841112
AUSTIN AVE & WALKER ST,Casualty,COQUITLAM,2020,1,49.249023,-122.87715
BAKER DR & COMO LAKE AVE,Casualty,COQUITLAM,2020,1,49.263194,-122.824706
BAKER DR & THERMAL DR,Casualty,COQUITLAM,2020,1,49.268423,-122.829546
BALMORAL DR & GUILDFORD DR,Casualty,COQUITLAM,2020,1,49.280497,-122.823784
BEGIN ST & BRUNETTE AVE,Casualty,COQUITLAM,2020,1,49.239208,-122.859773
BERNATCHEY ST & HENDERSON AVE,Casualty,COQUITLAM,2020,1,49.236981,-122.876978
BLUE MOUNTAIN ST & COMO LAKE AVE,Casualty,COQUITLAM,2020,1,49.263562,-122.868767
BLUE MOUNTAIN ST & HARRIS AVE,Casualty,COQUITLAM,2020,1,49.238892,-122.873032
BLUE MOUNTAIN ST & HOWIE AVE,Casualty,COQUITLAM,2020,1,49.250605,-122.869092
BLUE MOUNTAIN ST & KING ALBERT AVE,Casualty,COQUITLAM,2020,1,49.251513,-122.86907
BLUE MOUNTAIN ST & RIDGEWAY AVE,Casualty,COQUITLAM,2020,1,49.249721,-122.869106
BLUE MOUNTAIN ST & SPENCE AVE,Casualty,COQUITLAM,2020,1,49.265429,-122.868663
BLUE MOUNTAIN ST & STEWART AVE,Casualty,COQUITLAM,2020,1,49.243615,-122.872876
BLUE MOUNTAIN ST & WALLS AVE,Casualty,COQUITLAM,2020,1,49.244497,-122.872867
BOOTH AVE & SCHOOLHOUSE ST,Casualty,COQUITLAM,2020,1,49.239752,-122.852455
BRESLAY ST & SMITH AVE,Casualty,COQUITLAM,2020,1,49.260212,-122.884743
BRUNETTE AVE & CAPE HORN AVE & COLEMAN AVE,Casualty,COQUITLAM,2020,1,49.231497,-122.840653
BRUNETTE AVE & CAYER ST,Casualty,COQUITLAM,2020,1,49.23843,-122.846333
BRUNETTE AVE & LAURENTIAN CRES,Casualty,COQUITLAM,2020,1,49.240002,-122.849725
BRUNETTE AVE & LAVAL ST,Casualty,COQUITLAM,2020,1,49.239767,-122.857318
BURBIDGE ST & ROGERS AVE,Casualty,COQUITLAM,2020,1,49.224641,-122.823774
BURBIDGE ST & UNITED BLVD & INSTITUTIONAL ACCESS ROAD,Casualty,COQUITLAM,2020,1,49.226217,-122.823679
BURLINGTON DR & PACIFIC ST,Casualty,COQUITLAM,2020,1,49.284292,-122.798077
CAPE HORN AVE & DAWES HILL RD,Casualty,COQUITLAM,2020,1,49.23803,-122.825793
CAPE HORN AVE & MARINER WAY & UNITED BLVD,Casualty,COQUITLAM,2020,1,49.239085,-122.823042
CAPE HORN AVE & SAN JUAN PL,Casualty,COQUITLAM,2020,1,49.236098,-122.827213
CHANDLER ST & SHEFFIELD AVE,Casualty,COQUITLAM,2020,1,49.2979,-122.743847
CLARKE RD & GLENAYRE DR,Casualty,COQUITLAM,2020,1,49.270011,-122.879339
CLARKE RD & HOBBIS WAY & MALL ACCESS,Casualty,COQUITLAM,2020,1,49.261867,-122.889654
CLARKE RD & SMITH AVE,Casualty,COQUITLAM,2020,1,49.260338,-122.891594
COAST MERIDIAN RD & GISLASON AVE & MASON AVE,Casualty,COQUITLAM,2020,1,49.289283,-122.75599
COAST MERIDIAN RD & PRINCETON AVE,Casualty,COQUITLAM,2020,1,49.298451,-122.755873
COAST MERIDIAN RD & VICTORIA DR,Casualty,COQUITLAM,2020,1,49.285742,-122.756041
COMO LAKE AVE & GREENE ST,Casualty,COQUITLAM,2020,1,49.263079,-122.796012
COMO LAKE AVE & MACINTOSH ST,Casualty,COQUITLAM,2020,1,49.263553,-122.865947
COMO LAKE AVE & MONTROSE ST,Casualty,COQUITLAM,2020,1,49.263335,-122.836984
COMO LAKE AVE & SEYMOUR DR,Casualty,COQUITLAM,2020,1,49.263252,-122.830209
COMO LAKE AVE & TOWNLEY ST,Casualty,COQUITLAM,2020,1,49.26359,-122.874287
COTTONWOOD AVE & NORTH RD,Casualty,COQUITLAM,2020,1,49.258892,-122.893006
DACRE AVE & DEWDNEY TRUNK RD & RANCH PARK WAY,Casualty,COQUITLAM,2020,1,49.272146,-122.803116
DAVID AVE & GENEST WAY,Casualty,COQUITLAM,2020,1,49.292903,-122.78596
DAVID AVE & HOLLYBROOK ST,Casualty,COQUITLAM,2020,1,49.292955,-122.757613
DAVID AVE & NOONS CREEK DR,Casualty,COQUITLAM,2020,1,49.296198,-122.819482
DAWES HILL RD & FINNIGAN ST,Casualty,COQUITLAM,2020,1,49.235944,-122.836862
DAWES HILL RD & MONASHEE CRT,Casualty,COQUITLAM,2020,1,49.236772,-122.829813
DAYBREAK AVE & MARINER WAY,Casualty,COQUITLAM,2020,1,49.268279,-122.813798
DELAHAYE DR & JOHNSON ST,Casualty,COQUITLAM,2020,1,49.293123,-122.800605
DELAHAYE DR & SHERMAN ST,Casualty,COQUITLAM,2020,1,49.293186,-122.797989
DELESTRE AVE & NORTH RD,Casualty,COQUITLAM,2020,1,49.242614,-122.892599
DEWDNEY TRUNK RD & IRVINE ST,Casualty,COQUITLAM,2020,1,49.268072,-122.79479
DEWDNEY TRUNK RD & TURNING LANE,Casualty,COQUITLAM,2020,1,49.269162,-122.799384
DOLPHIN ST & MARINER WAY,Casualty,COQUITLAM,2020,1,49.273058,-122.808642
DURANT DR & ERSKINE ST,Casualty,COQUITLAM,2020,1,49.291566,-122.805356
EAGLE MOUNTAIN DR & PANORAMA DR,Casualty,COQUITLAM,2020,1,49.299997,-122.820201
EASTWOOD ST & PRIMROSE LANE,Casualty,COQUITLAM,2020,1,49.283117,-122.787945
FALCON DR & RUNNEL DR,Casualty,COQUITLAM,2020,1,49.278852,-122.818377
FORESTRIDGE PL & PARKWAY BLVD,Casualty,COQUITLAM,2020,1,49.303135,-122.806484
FOSTER AVE & GATENSBURY ST & LAKESHORE DR,Casualty,COQUITLAM,2020,1,49.256155,-122.857835
FOSTER AVE & POIRIER ST,Casualty,COQUITLAM,2020,1,49.25608,-122.846404
FOSTER AVE & SCHOOLHOUSE ST,Casualty,COQUITLAM,2020,1,49.256146,-122.852211
GALETTE AVE & PIPELINE RD & INDUSTRIAL ACCESS ROAD,Casualty,COQUITLAM,2020,1,49.303859,-122.774776
GATINEAU PL & NORTH RD,Casualty,COQUITLAM,2020,1,49.248046,-122.892802
GLACIER ST & SHUSWAP AVE,Casualty,COQUITLAM,2020,1,49.23058,-122.817501
GLEN DR & HEATH CRES & LANSDOWNE DR,Casualty,COQUITLAM,2020,1,49.2827,-122.808645
GLEN DR & PACIFIC ST,Casualty,COQUITLAM,2020,1,49.282715,-122.798832
GREENE ST & WESTWOOD ST,Casualty,COQUITLAM,2020,1,49.265565,-122.790747
GREENSTONE CRT & PANORAMA DR,Casualty,COQUITLAM,2020,1,49.298735,-122.818642
GUILBY ST & SUNSET AVE,Casualty,COQUITLAM,2020,1,49.241213,-122.885226
HACHEY AVE & MARMONT ST,Casualty,COQUITLAM,2020,1,49.242054,-122.862237
HARWOOD AVE & NESTOR ST,Casualty,COQUITLAM,2020,1,49.291265,-122.77845
HAVERSLEY AVE & HILLCREST ST,Casualty,COQUITLAM,2020,1,49.249959,-122.835505
HOLLY DR & LOUGHEED HWY,Casualty,COQUITLAM,2020,1,49.256704,-122.798893
HONEYSUCKLE LANE & NOONS CREEK DR,Casualty,COQUITLAM,2020,1,49.295463,-122.820852
HOWIE AVE & MARMONT ST,Casualty,COQUITLAM,2020,1,49.250527,-122.862166
JOHNSON ST & MEADOWVISTA PL & PANORAMA DR,Casualty,COQUITLAM,2020,1,49.299445,-122.800611
KING ALBERT AVE & NELSON ST,Casualty,COQUITLAM,2020,1,49.251476,-122.865608
KING ALBERT AVE & PORTER ST,Casualty,COQUITLAM,2020,1,49.251456,-122.863346
KING EDWARD ST & TRANS-CANADA HWY,Casualty,COQUITLAM,2020,1,49.232431,-122.861581
KINGSWAY AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,1,49.265176,-122.79085
KUGLER AVE & MUNDY ST,Casualty,COQUITLAM,2020,1,49.243642,-122.834233
LANSDOWNE DR & STEEPLE DR,Casualty,COQUITLAM,2020,1,49.290413,-122.816473
LAVAL ST & ROCHESTER AVE,Casualty,COQUITLAM,2020,1,49.244995,-122.857286
LECLAIR DR & SORRENTO DR,Casualty,COQUITLAM,2020,1,49.242177,-122.828535
LEMAX AVE & LINTON ST,Casualty,COQUITLAM,2020,1,49.252519,-122.840991
LIGHTHOUSE CRT & MARINER WAY,Casualty,COQUITLAM,2020,1,49.264178,-122.816497
LINCOLN AVE & OXFORD ST,Casualty,COQUITLAM,2020,1,49.278367,-122.767252
LOUGHEED HWY & ROCHESTER AVE,Casualty,COQUITLAM,2020,1,49.245426,-122.891615
LOUGHEED HWY & TURNING LANE,Casualty,COQUITLAM,2020,1,49.232096,-122.849757
LOUGHEED HWY ONRAMP & UNITED BLVD OFFRAMP & TURNING LANE,Casualty,COQUITLAM,2020,1,49.238022,-122.821687
MARINER WAY & PILOT DR,Casualty,COQUITLAM,2020,1,49.268875,-122.813984
MARINER WAY & WINDWARD DR,Casualty,COQUITLAM,2020,1,49.272606,-122.811782
MARMONT ST & ROCHESTER AVE,Casualty,COQUITLAM,2020,1,49.244953,-122.862221
MARMONT ST & THOMAS AVE,Casualty,COQUITLAM,2020,1,49.24276,-122.862244
MASON AVE & OXFORD ST,Casualty,COQUITLAM,2020,1,49.289334,-122.763159
MILLER AVE & ROBINSON ST,Casualty,COQUITLAM,2020,1,49.268228,-122.880249
MONTEREY AVE & MUNDY ST,Casualty,COQUITLAM,2020,1,49.24148,-122.834209
NORTH RD & MALL ACCESS & TURNING LANE,Casualty,COQUITLAM,2020,1,49.250626,-122.892922
NORTH RD & ROCHESTER ST,Casualty,COQUITLAM,2020,1,49.244647,-122.892658
PANORAMA DR & PARKWAY BLVD,Casualty,COQUITLAM,2020,1,49.297515,-122.809406
PINETREE CLOSE & PINETREE WAY,Casualty,COQUITLAM,2020,1,49.307006,-122.785169
PIPELINE RD & ROBSON DR,Casualty,COQUITLAM,2020,1,49.298957,-122.778181
PURCELL DR & ROBSON DR,Casualty,COQUITLAM,2020,1,49.297204,-122.783514
REDWOOD AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,1,49.272561,-122.790629
SCHOOLHOUSE ST & WINSLOW AVE,Casualty,COQUITLAM,2020,1,49.253865,-122.852301
SHAW AVE & WALKER ST,Casualty,COQUITLAM,2020,1,49.244241,-122.877654
SHUSWAP AVE & UNITED BLVD & TURNING LANE,Casualty,COQUITLAM,2020,1,49.230594,-122.818984
SOBALL ST & WILKIE AVE,Casualty,COQUITLAM,2020,1,49.286667,-122.750301
ATLANTIC AVE & BALDWIN ST,Casualty,COQUITLAM,2020,2,49.281752,-122.797036
AUSTIN AVE & BROMLEY ST,Casualty,COQUITLAM,2020,2,49.24909,-122.818827
AUSTIN AVE & GUILBY ST,Casualty,COQUITLAM,2020,2,49.249055,-122.885425
AUSTIN AVE & HICKEY DR & HICKEY ST,Casualty,COQUITLAM,2020,2,49.24907,-122.82441
AUSTIN AVE & HILLCREST ST,Casualty,COQUITLAM,2020,2,49.249036,-122.835534
AUSTIN AVE & MARINER WAY & TURNING LANE,Casualty,COQUITLAM,2020,2,49.249074,-122.815642
AUSTIN AVE & WESTVIEW ST & WHITING WAY,Casualty,COQUITLAM,2020,2,49.249072,-122.889639
BRISTLECONE CRT & PLATEAU BLVD,Casualty,COQUITLAM,2020,2,49.303429,-122.790007
BRUNETTE AVE & NELSON ST,Casualty,COQUITLAM,2020,2,49.238192,-122.864947
CHAPMAN AVE & CLARKE RD & ROBINSON ST,Casualty,COQUITLAM,2020,2,49.269084,-122.880533
CLARKE RD & KEMSLEY AVE,Casualty,COQUITLAM,2020,2,49.266457,-122.883823
CLARKE RD & MORRISON AVE,Casualty,COQUITLAM,2020,2,49.265649,-122.884852
CLIPPER ST & UNITED BLVD,Casualty,COQUITLAM,2020,2,49.229357,-122.852568
COAST MERIDIAN RD & GALLOWAY AVE,Casualty,COQUITLAM,2020,2,49.294815,-122.755919
COAST MERIDIAN RD & HIGHLAND DR,Casualty,COQUITLAM,2020,2,49.300207,-122.755923
COMO LAKE AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,2,49.263079,-122.79429
CONLEY CRES & JOHNSON ST,Casualty,COQUITLAM,2020,2,49.278548,-122.80176
DAVID AVE & LANSDOWNE DR,Casualty,COQUITLAM,2020,2,49.294429,-122.813207
DUNKIRK AVE & PIPELINE RD & TREVOR WINGROVE WAY,Casualty,COQUITLAM,2020,2,49.287886,-122.783567
FALCON DR & HARRIER DR,Casualty,COQUITLAM,2020,2,49.283529,-122.819335
GORDON AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,2,49.269908,-122.790609
GUILDFORD WAY & LANSDOWNE DR,Casualty,COQUITLAM,2020,2,49.284383,-122.809666
GUILDFORD WAY & OZADA AVE & PIPELINE RD,Casualty,COQUITLAM,2020,2,49.285797,-122.784658
GUILDFORD WAY & WESTWOOD ST,Casualty,COQUITLAM,2020,2,49.284708,-122.790382
HEFFLEY CRES & WESTWOOD ST,Casualty,COQUITLAM,2020,2,49.279649,-122.790457
INLET ST & PIPELINE RD,Casualty,COQUITLAM,2020,2,49.281574,-122.786711
JOHNSON ST & WALTON AVE,Casualty,COQUITLAM,2020,2,49.289961,-122.801442
KINGSWAY AVE & WESTWOOD ST & TURNING LANE,Casualty,COQUITLAM,2020,2,49.265127,-122.79073
NELSON ST & RIDGEWAY AVE,Casualty,COQUITLAM,2020,2,49.249721,-122.865613
NELSON ST & ROCHESTER AVE,Casualty,COQUITLAM,2020,2,49.245333,-122.865128
NORTH RD & SMITH AVE,Casualty,COQUITLAM,2020,2,49.260347,-122.893047
NORTH RD & TRANS-CANADA HWY,Casualty,COQUITLAM,2020,2,49.242365,-122.892602
PADDOCK DR & PINETREE WAY & PLATEAU BLVD,Casualty,COQUITLAM,2020,2,49.307627,-122.786719
PINETREE WAY & ROBSON DR,Casualty,COQUITLAM,2020,2,49.298666,-122.787346
PINETREE WAY & TANTALUS CRT,Casualty,COQUITLAM,2020,2,49.300333,-122.785174
PINETREE WAY & TOWN CENTRE BLVD & UNNAMED LANE,Casualty,COQUITLAM,2020,2,49.286826,-122.791332
SCHOOLHOUSE ST & SMITH AVE,Casualty,COQUITLAM,2020,2,49.259768,-122.852088
ANSON AVE & PONDEROSA ST,Casualty,COQUITLAM,2020,3,49.27747,-122.793181
AUSTIN AVE & POIRIER ST,Casualty,COQUITLAM,2020,3,49.248988,-122.846625
BLUE MOUNTAIN ST & FOSTER AVE,Casualty,COQUITLAM,2020,3,49.256275,-122.868959
BLUE MOUNTAIN ST & ROCHESTER AVE,Casualty,COQUITLAM,2020,3,49.245358,-122.872845
BLUE MOUNTAIN ST & SMITH AVE,Casualty,COQUITLAM,2020,3,49.259919,-122.868859
BRUNETTE AVE & BRUNETTE AVE OFFRAMP,Casualty,COQUITLAM,2020,3,49.234686,-122.878123
CHILKO DR & RIVERVIEW CRES,Casualty,COQUITLAM,2020,3,49.253603,-122.807216
CHRISTMAS WAY & WESTWOOD ST,Casualty,COQUITLAM,2020,3,49.271863,-122.790555
COMO LAKE AVE & GATENSBURY ST,Casualty,COQUITLAM,2020,3,49.263496,-122.857566
COMO LAKE AVE & LINTON ST,Casualty,COQUITLAM,2020,3,49.263375,-122.840831
COMO LAKE AVE & POIRIER ST,Casualty,COQUITLAM,2020,3,49.263408,-122.846425
COMO LAKE AVE & ROBINSON ST,Casualty,COQUITLAM,2020,3,49.263617,-122.880043
DAVID AVE & SHAUGHNESSY ST,Casualty,COQUITLAM,2020,3,49.294766,-122.770966
DURANT DR & JOHNSON ST,Casualty,COQUITLAM,2020,3,49.287513,-122.801535
FOSTER AVE & WHITING WAY,Casualty,COQUITLAM,2020,3,49.2568,-122.891882
GLEN DR & JOHNSON ST,Casualty,COQUITLAM,2020,3,49.28271,-122.801674
GLEN DR & PINETREE WAY,Casualty,COQUITLAM,2020,3,49.282675,-122.793195
GLEN DR & WESTWOOD ST,Casualty,COQUITLAM,2020,3,49.282671,-122.790406
KING EDWARD ST & UNITED BLVD,Casualty,COQUITLAM,2020,3,49.230486,-122.86159
LINCOLN AVE & SHAUGHNESSY ST,Casualty,COQUITLAM,2020,3,49.27848,-122.773157
PINETREE WAY & PINEWOOD AVE & TREVOR WINGROVE WAY,Casualty,COQUITLAM,2020,3,49.290969,-122.789804
ALLARD ST & BRUNETTE AVE,Casualty,COQUITLAM,2020,4,49.237326,-122.869235
ANSON AVE & PINETREE WAY & MALL ACCESS,Casualty,COQUITLAM,2020,4,49.27834,-122.795372
AUSTIN AVE & MONTGOMERY ST,Casualty,COQUITLAM,2020,4,49.249026,-122.839168
AUSTIN AVE & NELSON ST,Casualty,COQUITLAM,2020,4,49.248982,-122.865608
BERNATCHEY ST & BRUNETTE AVE,Casualty,COQUITLAM,2020,4,49.235393,-122.875852
BERNATCHEY ST & LOUGHEED HWY & TURNING LANE,Casualty,COQUITLAM,2020,4,49.237861,-122.877349
CLARKE RD & COTTONWOOD AVE & NORTH RD,Casualty,COQUITLAM,2020,4,49.258977,-122.893006
CRABBE AVE & KITCHENER AVE & WESTWOOD ST & WOODLAND DR,Casualty,COQUITLAM,2020,4,49.275268,-122.790487
DAVIES AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,4,49.269533,-122.790596
FALCON DR & GUILDFORD WAY,Casualty,COQUITLAM,2020,4,49.284496,-122.818481
FOSTER AVE & NORTH RD,Casualty,COQUITLAM,2020,4,49.256806,-122.892969
GLEN DR & THE HIGH ST,Casualty,COQUITLAM,2020,4,49.282698,-122.796109
HWY 7 OFFRAMP & LOUGHEED HWY & TRANS-CANADA HWY OFFRAMP,Casualty,COQUITLAM,2020,4,49.22929,-122.836838
HWY 7 OFFRAMP & LOUGHEED HWY ONRAMP & UNITED BLVD,Casualty,COQUITLAM,2020,4,49.236859,-122.82073
HWY 7B OFFRAMP & TRANS-CANADA HWY OFFRAMP,Casualty,COQUITLAM,2020,4,49.229035,-122.828297
JOHNSON ST & PARKWAY BLVD,Casualty,COQUITLAM,2020,4,49.296836,-122.801824
LINCOLN AVE & PIPELINE RD,Casualty,COQUITLAM,2020,4,49.278641,-122.788197
LOUGHEED HWY & ORCHID DR & TURNING LANE & UNSIGNED,Casualty,COQUITLAM,2020,4,49.260269,-122.79782
MARY HILL BYPASS ONRAMP & PORT MANN BRIDGE & TRANS-CANADA HWY & UNITED BLVD,Casualty,COQUITLAM,2020,4,49.227104,-122.819872
MARY HILL BYPASS ONRAMP & TRANS-CANADA HWY OFFRAMP & UNITED BLVD,Casualty,COQUITLAM,2020,4,49.227977,-122.819565
NORTHERN AVE & PINETREE WAY,Casualty,COQUITLAM,2020,4,49.28078,-122.79331
AUSTIN AVE & BLUE MOUNTAIN ST,Casualty,COQUITLAM,2020,5,49.249001,-122.869182
BROADWAY & COMO LAKE AVE & NORTH RD,Casualty,COQUITLAM,2020,5,49.262888,-122.893127
BRUNETTE AVE & SCHOOLHOUSE ST,Casualty,COQUITLAM,2020,5,49.240625,-122.85245
CAMERON ST & NORTH RD,Casualty,COQUITLAM,2020,5,49.253399,-122.892914
COCHRANE AVE & NORTH RD,Casualty,COQUITLAM,2020,5,49.252004,-122.892915
COMO LAKE AVE & HILLCREST MIDDLE SCHOOL ACCESS & THERMAL DR,Casualty,COQUITLAM,2020,5,49.26331,-122.834416
COMO LAKE AVE & PORTER ST,Casualty,COQUITLAM,2020,5,49.263535,-122.86319
FOSTER AVE & LINTON ST,Casualty,COQUITLAM,2020,5,49.256056,-122.840887
LINCOLN AVE & WESTWOOD ST,Casualty,COQUITLAM,2020,5,49.279053,-122.790461
TRANS-CANADA HWY & UNITED BLVD,Casualty,COQUITLAM,2020,5,49.227089,-122.820129
COAST MERIDIAN RD & DAVID AVE,Casualty,COQUITLAM,2020,6,49.292956,-122.755892
GUILDFORD WAY & JOHNSON ST,Casualty,COQUITLAM,2020,6,49.285168,-122.801625
KING EDWARD ST & SEGUIN DR,Casualty,COQUITLAM,2020,6,49.235683,-122.861649
LANSDOWNE DR & RUNNEL DR & MALL ACCESS,Casualty,COQUITLAM,2020,6,49.27881,-122.808298
ALDERSON AVE & HART ST & LOUGHEED HWY & TURNING LANE,Casualty,COQUITLAM,2020,7,49.239701,-122.881331
AUSTIN AVE & MARMONT ST,Casualty,COQUITLAM,2020,7,49.248997,-122.862166
BRUNETTE AVE & KING EDWARD ST & MARMONT ST,Casualty,COQUITLAM,2020,7,49.238772,-122.862244
COMO LAKE AVE & MARINER WAY & SPURAWAY AVE & TURNING LANE,Casualty,COQUITLAM,2020,7,49.263154,-122.817684
GOLDEN DR & UNITED BLVD & TURNING LANE,Casualty,COQUITLAM,2020,7,49.233331,-122.819014
LINCOLN AVE & PINETREE WAY & MALL ACCESS,Casualty,COQUITLAM,2020,7,49.279597,-122.794238
BLUE MOUNTAIN ST & BRUNETTE AVE,Casualty,COQUITLAM,2020,8,49.236279,-122.873128
BLUE MOUNTAIN ST & BRUNETTE AVE & LOUGHEED HWY & TURNING LANE,Casualty,COQUITLAM,2020,8,49.236906,-122.873107
DEWDNEY TRUNK RD & MARINER WAY & TURNING LANE,Casualty,COQUITLAM,2020,8,49.272856,-122.804077
BARNET HWY & FALCON DR & TURNING LANE,Casualty,COQUITLAM,2020,9,49.277898,-122.818365
DAVID AVE & PINETREE WAY & TURNING LANE,Casualty,COQUITLAM,2020,9,49.294211,-122.789997
DEWDNEY TRUNK RD & WESTWOOD ST,Casualty,COQUITLAM,2020,9,49.268044,-122.790638
LOUGHEED HWY & TRANS-CANADA HWY,Casualty,COQUITLAM,2020,9,49.229445,-122.836061
GUILDFORD WAY & PINETREE WAY & TURNING LANE,Casualty,COQUITLAM,2020,10,49.28485,-122.792426
AUSTIN AVE & AUSTIN RD & NORTH RD,Casualty,COQUITLAM,2020,11,49.249073,-122.892859
CLARKE RD & COMO LAKE AVE,Casualty,COQUITLAM,2020,12,49.26319,-122.887975
DAVID AVE & PIPELINE RD & TURNING LANE,Casualty,COQUITLAM,2020,12,49.292831,-122.781174
LOUGHEED HWY & WOOLRIDGE ST & TURNING LANE,Casualty,COQUITLAM,2020,12,49.235972,-122.86863
DAVID AVE & JOHNSON ST & TURNING LANE,Casualty,COQUITLAM,2020,13,49.295482,-122.801859
BARNET HWY & LANSDOWNE DR & TURNING LANE,Casualty,COQUITLAM,2020,14,49.277839,-122.808323
LOUGHEED HWY & NORTH RD & TURNING LANE,Casualty,COQUITLAM,2020,17,49.245916,-122.892678
BARNET HWY & JOHNSON ST & MARINER WAY & TURNING LANE,Casualty,COQUITLAM,2020,19,49.277254,-122.801671
CHILKO DR & COMO LAKE AVE & LOUGHEED HWY & SHARPE ST & TURNING LANE,Casualty,COQUITLAM,2020,19,49.263091,-122.79815
DEWDNEY TRUNK RD & LOUGHEED HWY,Casualty,COQUITLAM,2020,19,49.268548,-122.798704
KING EDWARD ST & LOUGHEED HWY & MALL ACCESS & TURNING LANE,Casualty,COQUITLAM,2020,20,49.234459,-122.861658
LOUGHEED HWY & WESTWOOD ST & TURNING LANE,Casualty,COQUITLAM,2020,20,49.27352,-122.790547
BRUNETTE AVE & LOUGHEED HWY,Casualty,COQUITLAM,2020,22,49.236655,-122.871915
CAPE HORN AVE & COLONY FARM RD & LOUGHEED HWY & TURNING LANE,Casualty,COQUITLAM,2020,23,49.240127,-122.8138
LOUGHEED HWY & UNITED BLVD,Casualty,COQUITLAM,2020,23,49.237003,-122.820616
BARNET HWY & LOUGHEED HWY & PINETREE WAY & TURNING LANE,Casualty,COQUITLAM,2020,24,49.276261,-122.797294
LOUGHEED HWY & PITT RIVER RD,Casualty,COQUITLAM,2020,24,49.250608,-122.801299
LOUGHEED HWY & SCHOOLHOUSE ST & WOOLRIDGE ST & PRIVATE DRIVEWAY & TURNING LANE,Casualty,COQUITLAM,2020,28,49.232628,-122.852676
BRUNETTE AVE & BRUNETTE AVE OFFRAMP & BRUNETTE AVE ONRAMP & TRANS-CANADA HWY,Casualty,COQUITLAM,2020,42,49.234521,-122.878438
COLEMAN AVE & COLEMAN AVE ONRP & FAWCETT RD & HWY 7 OFRP & HWY 7B OFRP & LEEDER ST & LOUGHEED HWY & LOUGHEED HWY ONRP & MARY HILL BYPASS & MARY HILL BYPASS ONRP & TRANS-CANADA HWY & TRANS-CANADA HWY OFRP & TRANS-CANADA HWY ONRP & UNITED BLVD & UNITED BLV,Casualty,COQUITLAM,2020,67,49.219251,-122.812916
BRUNETTE AVE & TRANS-CANADA HWY,Casualty,COQUITLAM,2020,78,49.234599,-122.878392
ABERDEEN AVE & BARNET HWY,Casualty,COQUITLAM,2021,1,49.277388,-122.803055
ALDERSON AVE & BLUE MOUNTAIN ST,Casualty,COQUITLAM,2021,1,49.239736,-122.873003
ALDERSON AVE & LEBLEU ST,Casualty,COQUITLAM,2021,1,49.239739,-122.86753
ALDERSON AVE & MARMONT ST,Casualty,COQUITLAM,2021,1,49.239735,-122.862249
ALDERSON AVE & NELSON ST,Casualty,COQUITLAM,2021,1,49.239748,-122.865063
ATLANTIC AVE & JOHNSON ST,Casualty,COQUITLAM,2021,1,49.280924,-122.801684
AUSTIN AVE & DRAYCOTT ST,Casualty,COQUITLAM,2021,1,49.249033,-122.836901
AUSTIN AVE & GUILBY ST,Casualty,COQUITLAM,2021,1,49.249055,-122.885425
AUSTIN AVE & HICKEY DR & HICKEY ST,Casualty,COQUITLAM,2021,1,49.24907,-122.82441
AUSTIN AVE & MUNDY ST,Casualty,COQUITLAM,2021,1,49.249045,-122.83427
BAKER DR & THERMAL DR,Casualty,COQUITLAM,2021,1,49.268423,-122.829546
BANTING ST & COMO LAKE AVE,Casualty,COQUITLAM,2021,1,49.263605,-122.877045
BEGIN ST & BRUNETTE AVE,Casualty,COQUITLAM,2021,1,49.239208,-122.859773
BEGIN ST & KING EDWARD ST,Casualty,COQUITLAM,2021,1,49.237655,-122.861637
BLUE MOUNTAIN ST & COTTONWOOD AVE,Casualty,COQUITLAM,2021,1,49.258104,-122.868914
BLUE MOUNTAIN ST & DELESTRE AVE,Casualty,COQUITLAM,2021,1,49.241699,-122.872939
BLUE MOUNTAIN ST & EDGAR AVE,Casualty,COQUITLAM,2021,1,49.24263,-122.872922
BLUE MOUNTAIN ST & KING ALBERT AVE,Casualty,COQUITLAM,2021,1,49.251513,-122.86907
BLUE MOUNTAIN ST & REGAN AVE,Casualty,COQUITLAM,2021,1,49.261708,-122.868817
