Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
203 ST & GOLDEN EARS WAY,PDO,PITT MEADOWS,2019,8,49.23238,-122.656702
LOUGHEED HWY & MEADOW GARDENS WAY & PARK RD & TURNING LANE,PDO,PITT MEADOWS,2019,13,49.225863,-122.676159
GOLDEN EARS WAY & LOUGHEED HWY,PDO,PITT MEADOWS,2019,21,49.222975,-122.669093
KENNEDY RD & LOUGHEED HWY & OLD DEWDNEY TRUNK RD & TURNING LANE,PDO,PITT MEADOWS,2019,28,49.242992,-122.719547
124 AVE & HARRIS RD,PDO,PITT MEADOWS,2020,1,49.228052,-122.689554
141 AVE & REICHENBACH RD,PDO,PITT MEADOWS,2020,1,49.258694,-122.711453
189A ST & ADVENT RD,PDO,PITT MEADOWS,2020,1,49.226102,-122.697487
192A ST & DAVISON RD,PDO,PITT MEADOWS,2020,1,49.227449,-122.688539
AIRPORT WAY & BAYNES RD,PDO,PITT MEADOWS,2020,1,49.209863,-122.700708
AIRPORT WAY & BONSON RD,PDO,PITT MEADOWS,2020,1,49.208393,-122.678328
AIRPORT WAY & SOUTHGATE RD,PDO,PITT MEADOWS,2020,1,49.208403,-122.673098
ALLEN WAY & LOUGHEED HWY & TURNING LANE,PDO,PITT MEADOWS,2020,1,49.235211,-122.70017
CONNECTING RD & SHARPE RD,PDO,PITT MEADOWS,2020,1,49.256831,-122.655643
FERRY SLIP RD & KENNEDY RD,PDO,PITT MEADOWS,2020,1,49.244382,-122.725982
HARRIS RD & RICHARDSON RD,PDO,PITT MEADOWS,2020,1,49.278501,-122.689336
LADNER RD & MIDDLETON RD,PDO,PITT MEADOWS,2020,1,49.293431,-122.622019
OLD DEWDNEY TRUNK RD & REICHENBACH RD,PDO,PITT MEADOWS,2020,1,49.244284,-122.71168
OLD DEWDNEY TRUNK RD & RIPPINGTON RD,PDO,PITT MEADOWS,2020,1,49.244209,-122.700569
RANNIE RD & STURGEON SLOUGH RD,PDO,PITT MEADOWS,2020,1,49.2947,-122.644495
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,PDO,PITT MEADOWS,2020,2,49.242284,-122.655845
BONSON RD & HAMMOND RD,PDO,PITT MEADOWS,2020,2,49.217206,-122.67826
DAVISON RD & HARRIS RD,PDO,PITT MEADOWS,2020,2,49.227443,-122.689486
FORD RD & HARRIS RD,PDO,PITT MEADOWS,2020,2,49.222414,-122.689588
MCNEIL RD & NEAVES RD & RANNIE RD & THOMPSON RD,PDO,PITT MEADOWS,2020,2,49.278665,-122.644189
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY,PDO,PITT MEADOWS,2020,3,49.20843,-122.670562
132 AVE & NEAVES RD,PDO,PITT MEADOWS,2020,3,49.242305,-122.644689
HARRIS RD & MCMYN RD,PDO,PITT MEADOWS,2020,3,49.229646,-122.689498
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,PDO,PITT MEADOWS,2020,4,49.208845,-122.668656
AIRPORT WAY & HARRIS RD,PDO,PITT MEADOWS,2020,4,49.208104,-122.689762
HARRIS RD & OLD DEWDNEY TRUNK RD,PDO,PITT MEADOWS,2020,6,49.244127,-122.689525
122 AVE & 122A AVE & HARRIS RD,PDO,PITT MEADOWS,2020,7,49.224588,-122.689558
GOLDEN EARS WAY & LOUGHEED HWY & LOUGHEED HWY OFFRAMP & LOUGHEED HWY ONRAMP & MEADOWTOWN CENTER WAY & TURNING LANE,PDO,PITT MEADOWS,2020,9,49.223463,-122.670028
203 ST & GOLDEN EARS WAY,PDO,PITT MEADOWS,2020,12,49.23238,-122.656702
GOLDEN EARS WAY & LOUGHEED HWY,PDO,PITT MEADOWS,2020,12,49.222975,-122.669093
LOUGHEED HWY & MEADOW GARDENS WAY & PARK RD & TURNING LANE,PDO,PITT MEADOWS,2020,12,49.225863,-122.676159
KENNEDY RD & LOUGHEED HWY & OLD DEWDNEY TRUNK RD & TURNING LANE,PDO,PITT MEADOWS,2020,28,49.242992,-122.719547
HARRIS RD & LOUGHEED HWY & TURNING LANE,PDO,PITT MEADOWS,2020,51,49.231094,-122.689518
114B AVE & BONSON RD & WILDWOOD CRES S,PDO,PITT MEADOWS,2021,1,49.211432,-122.678312
115B AVE & BONSON RD,PDO,PITT MEADOWS,2021,1,49.213076,-122.678246
116A AVE & 193 ST,PDO,PITT MEADOWS,2021,1,49.21368,-122.686624
117B AVE & BONSON RD,PDO,PITT MEADOWS,2021,1,49.216319,-122.678254
119 AVE & 193 ST,PDO,PITT MEADOWS,2021,1,49.219036,-122.686753
119B AVE & 190A ST,PDO,PITT MEADOWS,2021,1,49.220085,-122.69369
122A AVE & 193 ST,PDO,PITT MEADOWS,2021,1,49.22457,-122.686823
192A ST & DAVISON RD,PDO,PITT MEADOWS,2021,1,49.227449,-122.688539
200 ST & MCNEIL RD,PDO,PITT MEADOWS,2021,1,49.271441,-122.666785
ALBERTAN ST & HAMMOND RD,PDO,PITT MEADOWS,2021,1,49.21723,-122.671532
BONSON RD & FRASER WAY & WHARF ST,PDO,PITT MEADOWS,2021,1,49.202792,-122.678241
BONSON RD & HAMMOND RD,PDO,PITT MEADOWS,2021,1,49.217206,-122.67826
BONSON RD & PARK RD,PDO,PITT MEADOWS,2021,1,49.225602,-122.680679
FORD RD & HARRIS RD,PDO,PITT MEADOWS,2021,1,49.222414,-122.689588
FORD RD & WOOLRIDGE RD,PDO,PITT MEADOWS,2021,1,49.222541,-122.744868
GOLDEN EARS WAY & TURNING LANE,PDO,PITT MEADOWS,2021,1,49.223143,-122.669111
HALE RD & OLD DEWDNEY TRUNK RD,PDO,PITT MEADOWS,2021,1,49.242293,-122.678221
LADNER RD & RANNIE RD,PDO,PITT MEADOWS,2021,1,49.293249,-122.64447
MCNEIL RD & NEAVES RD & RANNIE RD & THOMPSON RD,PDO,PITT MEADOWS,2021,1,49.278665,-122.644189
RANNIE RD & STURGEON SLOUGH RD,PDO,PITT MEADOWS,2021,1,49.2947,-122.644495
191B ST & FORD RD & MALL ACCESS,PDO,PITT MEADOWS,2021,2,49.222423,-122.690806
AIRPORT WAY & SOUTHGATE RD,PDO,PITT MEADOWS,2021,2,49.208403,-122.673098
BLAKELY RD & HAMMOND RD,PDO,PITT MEADOWS,2021,2,49.217185,-122.683793
HARRIS RD & MCNEIL RD,PDO,PITT MEADOWS,2021,2,49.271327,-122.689301
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,PDO,PITT MEADOWS,2021,3,49.242284,-122.655845
AIRPORT WAY & BAYNES RD,PDO,PITT MEADOWS,2021,3,49.209863,-122.700708
HAMMOND RD & HARRIS RD & MITCHELL RD,PDO,PITT MEADOWS,2021,3,49.217142,-122.689593
122 AVE & 122A AVE & HARRIS RD,PDO,PITT MEADOWS,2021,4,49.224588,-122.689558
132 AVE & NEAVES RD,PDO,PITT MEADOWS,2021,4,49.242305,-122.644689
ALLEN WAY & LOUGHEED HWY & TURNING LANE,PDO,PITT MEADOWS,2021,4,49.235211,-122.70017
HARRIS RD & OLD DEWDNEY TRUNK RD,PDO,PITT MEADOWS,2021,4,49.244127,-122.689525
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,PDO,PITT MEADOWS,2021,5,49.208845,-122.668656
124 AVE & HARRIS RD,PDO,PITT MEADOWS,2021,5,49.228052,-122.689554
AIRPORT WAY & BONSON RD,PDO,PITT MEADOWS,2021,5,49.208393,-122.678328
AIRPORT WAY & HARRIS RD,PDO,PITT MEADOWS,2021,5,49.208104,-122.689762
HARRIS RD & MCMYN RD,PDO,PITT MEADOWS,2021,5,49.229646,-122.689498
GOLDEN EARS WAY & LOUGHEED HWY & LOUGHEED HWY OFFRAMP & LOUGHEED HWY ONRAMP & MEADOWTOWN CENTER WAY & TURNING LANE,PDO,PITT MEADOWS,2021,11,49.223463,-122.670028
203 ST & GOLDEN EARS WAY,PDO,PITT MEADOWS,2021,12,49.23238,-122.656702
GOLDEN EARS WAY & LOUGHEED HWY,PDO,PITT MEADOWS,2021,14,49.222975,-122.669093
LOUGHEED HWY & MEADOW GARDENS WAY & PARK RD & TURNING LANE,PDO,PITT MEADOWS,2021,16,49.225863,-122.676159
KENNEDY RD & LOUGHEED HWY & OLD DEWDNEY TRUNK RD & TURNING LANE,PDO,PITT MEADOWS,2021,26,49.242992,-122.719547
HARRIS RD & LOUGHEED HWY & TURNING LANE,PDO,PITT MEADOWS,2021,50,49.231094,-122.689518
119 AVE & 193 ST,PDO,PITT MEADOWS,2022,1,49.219036,-122.686753
119 AVE & BLAKELY RD,PDO,PITT MEADOWS,2022,1,49.219036,-122.683781
119 AVE & HARRIS RD,PDO,PITT MEADOWS,2022,1,49.219034,-122.689587
121B AVE & 189A ST,PDO,PITT MEADOWS,2022,1,49.22364,-122.697748
122 AVE & 190 ST & FORD RD,PDO,PITT MEADOWS,2022,1,49.224352,-122.694827
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,PDO,PITT MEADOWS,2022,1,49.242284,-122.655845
144 AVE & 224 ST,PDO,PITT MEADOWS,2022,1,49.264193,-122.601281
188A ST & ADVENT RD,PDO,PITT MEADOWS,2022,1,49.226096,-122.699538
189A ST & ADVENT RD,PDO,PITT MEADOWS,2022,1,49.226102,-122.697487
191B ST & MCMYN RD & MALL ACCESS,PDO,PITT MEADOWS,2022,1,49.229655,-122.690804
200 ST & MCNEIL RD,PDO,PITT MEADOWS,2022,1,49.271441,-122.666785
BAYNES RD & FORD RD,PDO,PITT MEADOWS,2022,1,49.222473,-122.700745
BLAKELY RD & HAMMOND RD,PDO,PITT MEADOWS,2022,1,49.217185,-122.683793
BONSON RD & FRASER WAY & WHARF ST,PDO,PITT MEADOWS,2022,1,49.202792,-122.678241
DAVISON RD & HARRIS RD,PDO,PITT MEADOWS,2022,1,49.227443,-122.689486
FORD RD & MCTAVISH RD,PDO,PITT MEADOWS,2022,1,49.222532,-122.717095
HARRIS RD & RICHARDSON RD,PDO,PITT MEADOWS,2022,1,49.278501,-122.689336
KENNEDY RD & WOOLRIDGE RD,PDO,PITT MEADOWS,2022,1,49.2373,-122.744726
LADNER RD & RANNIE RD,PDO,PITT MEADOWS,2022,1,49.293249,-122.64447
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY,PDO,PITT MEADOWS,2022,2,49.20843,-122.670562
116A AVE & BONSON RD,PDO,PITT MEADOWS,2022,2,49.213951,-122.678252
120B AVE & 188B ST,PDO,PITT MEADOWS,2022,2,49.221674,-122.699241
132 AVE & NEAVES RD,PDO,PITT MEADOWS,2022,2,49.242305,-122.644689
BONSON RD & HAMMOND RD,PDO,PITT MEADOWS,2022,2,49.217206,-122.67826
FRASER WAY & HARRIS RD,PDO,PITT MEADOWS,2022,2,49.20421,-122.689716
MCNEIL RD & NEAVES RD & RANNIE RD & THOMPSON RD,PDO,PITT MEADOWS,2022,2,49.278665,-122.644189
AIRPORT WAY & HARRIS RD,PDO,PITT MEADOWS,2022,3,49.208104,-122.689762
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,PDO,PITT MEADOWS,2022,4,49.208845,-122.668656
124 AVE & HARRIS RD,PDO,PITT MEADOWS,2022,4,49.228052,-122.689554
122 AVE & 122A AVE & HARRIS RD,PDO,PITT MEADOWS,2022,5,49.224588,-122.689558
AIRPORT WAY & BONSON RD,PDO,PITT MEADOWS,2022,5,49.208393,-122.678328
HARRIS RD & OLD DEWDNEY TRUNK RD,PDO,PITT MEADOWS,2022,5,49.244127,-122.689525
ALLEN WAY & LOUGHEED HWY & TURNING LANE,PDO,PITT MEADOWS,2022,7,49.235211,-122.70017
FORD RD & HARRIS RD,PDO,PITT MEADOWS,2022,7,49.222414,-122.689588
HARRIS RD & MCMYN RD,PDO,PITT MEADOWS,2022,9,49.229646,-122.689498
HAMMOND RD & HARRIS RD & MITCHELL RD,PDO,PITT MEADOWS,2022,10,49.217142,-122.689593
203 ST & GOLDEN EARS WAY,PDO,PITT MEADOWS,2022,12,49.23238,-122.656702
GOLDEN EARS WAY & LOUGHEED HWY & LOUGHEED HWY OFFRAMP & LOUGHEED HWY ONRAMP & MEADOWTOWN CENTER WAY & TURNING LANE,PDO,PITT MEADOWS,2022,12,49.223463,-122.670028
LOUGHEED HWY & MEADOW GARDENS WAY & PARK RD & TURNING LANE,PDO,PITT MEADOWS,2022,12,49.225863,-122.676159
GOLDEN EARS WAY & LOUGHEED HWY,PDO,PITT MEADOWS,2022,20,49.222975,-122.669093
KENNEDY RD & LOUGHEED HWY & OLD DEWDNEY TRUNK RD & TURNING LANE,PDO,PITT MEADOWS,2022,32,49.242992,-122.719547
HARRIS RD & LOUGHEED HWY & TURNING LANE,PDO,PITT MEADOWS,2022,57,49.231094,-122.689518
PITT RIVER BRIDGE,PDO,PITT MEADOWS,2018,19,49.249006,-122.732037
PITT RIVER BRIDGE,PDO,PITT MEADOWS,2019,14,49.249006,-122.732037
PITT RIVER BRIDGE,PDO,PITT MEADOWS,2020,11,49.249006,-122.732037
PITT RIVER BRIDGE,PDO,PITT MEADOWS,2021,19,49.249006,-122.732037
PITT RIVER BRIDGE,PDO,PITT MEADOWS,2022,16,49.249006,-122.732037
114B AVE,PDO,PITT MEADOWS,2018,1,49.211431,-122.680302
119 AVE,PDO,PITT MEADOWS,2018,1,49.219033,-122.689083
141 AVE,PDO,PITT MEADOWS,2018,1,49.258706,-122.708668
ADVENT RD,PDO,PITT MEADOWS,2018,1,49.226099,-122.698513
BARNSTON VIEW RD,PDO,PITT MEADOWS,2018,1,49.203415,-122.680711
BLAKELY RD,PDO,PITT MEADOWS,2018,1,49.218111,-122.683787
BRUCE DR,PDO,PITT MEADOWS,2018,1,49.206915,-122.677793
FORD RD,PDO,PITT MEADOWS,2018,1,49.222425,-122.692019
FORD RD,PDO,PITT MEADOWS,2018,1,49.222519,-122.749181
FRASER DYKE RD,PDO,PITT MEADOWS,2018,1,49.214513,-122.728359
FRASER WAY,PDO,PITT MEADOWS,2018,1,49.2028,-122.679084
HALE RD,PDO,PITT MEADOWS,2018,1,49.258341,-122.677934
HARRIS RD,PDO,PITT MEADOWS,2018,1,49.224355,-122.689521
HARRIS RD,PDO,PITT MEADOWS,2018,1,49.229925,-122.689544
HARRIS RD,PDO,PITT MEADOWS,2018,1,49.230274,-122.689471
HWY 7,PDO,PITT MEADOWS,2018,1,49.240308,-122.713444
RANNIE RD,PDO,PITT MEADOWS,2018,1,49.309884,-122.644307
LOUGHEED HWY,PDO,PITT MEADOWS,2018,2,49.24453,-122.722119
KENNEDY RD,PDO,PITT MEADOWS,2018,3,49.24406,-122.722708
117B AVE,PDO,PITT MEADOWS,2019,1,49.216342,-122.693321
119 AVE,PDO,PITT MEADOWS,2019,1,49.219032,-122.688124
189A ST,PDO,PITT MEADOWS,2019,1,49.223235,-122.697749
193 ST,PDO,PITT MEADOWS,2019,1,49.216708,-122.687153
BLANEY DR,PDO,PITT MEADOWS,2019,1,49.207752,-122.675659
BLANEY WAY,PDO,PITT MEADOWS,2019,1,49.207338,-122.677217
CHARLIER RD,PDO,PITT MEADOWS,2019,1,49.267738,-122.702309
CUSICK CRES,PDO,PITT MEADOWS,2019,1,49.224295,-122.683276
FORD RD,PDO,PITT MEADOWS,2019,1,49.222434,-122.694794
FORD RD,PDO,PITT MEADOWS,2019,1,49.222528,-122.719914
FORD ROAD DETOUR,PDO,PITT MEADOWS,2019,1,49.217163,-122.728309
FRASER WAY,PDO,PITT MEADOWS,2019,1,49.203149,-122.684778
HARRIS RD,PDO,PITT MEADOWS,2019,1,49.230274,-122.689471
KENNEDY RD,PDO,PITT MEADOWS,2019,1,49.24406,-122.722708
LOUGHEED HWY,PDO,PITT MEADOWS,2019,1,49.231485,-122.690731
LOUGHEED HWY,PDO,PITT MEADOWS,2019,1,49.233565,-122.696104
MCMYN RD,PDO,PITT MEADOWS,2019,1,49.229695,-122.692781
MCMYN RD,PDO,PITT MEADOWS,2019,1,49.229733,-122.694764
MCQUARRIE RD,PDO,PITT MEADOWS,2019,1,49.269438,-122.695805
RICHARDSON RD,PDO,PITT MEADOWS,2019,1,49.278469,-122.671938
THOMPSON RD,PDO,PITT MEADOWS,2019,1,49.278732,-122.637257
AIRPORT WAY,PDO,PITT MEADOWS,2019,2,49.208167,-122.695563
120 AVE,PDO,PITT MEADOWS,2020,1,49.220853,-122.698398
122 AVE,PDO,PITT MEADOWS,2020,1,49.224354,-122.692792
124 AVE,PDO,PITT MEADOWS,2020,1,49.228052,-122.690283
191B ST,PDO,PITT MEADOWS,2020,1,49.229387,-122.690806
192A ST,PDO,PITT MEADOWS,2020,1,49.215529,-122.688337
194A ST,PDO,PITT MEADOWS,2020,1,49.225054,-122.683378
195A ST,PDO,PITT MEADOWS,2020,1,49.213767,-122.680283
FORD RD,PDO,PITT MEADOWS,2020,1,49.222456,-122.699992
FRASER WAY,PDO,PITT MEADOWS,2020,1,49.203149,-122.684778
LOUGHEED HWY,PDO,PITT MEADOWS,2020,1,49.227023,-122.679017
LOUGHEED HWY,PDO,PITT MEADOWS,2020,1,49.229582,-122.685542
LOUGHEED HWY,PDO,PITT MEADOWS,2020,1,49.240418,-122.713288
MCMYN RD,PDO,PITT MEADOWS,2020,1,49.229695,-122.692781
MEADOW GARDENS WAY,PDO,PITT MEADOWS,2020,1,49.226021,-122.676009
MITCHELL RD,PDO,PITT MEADOWS,2020,1,49.217136,-122.691107
MOUNTAIN PL,PDO,PITT MEADOWS,2020,1,49.281085,-122.658594
PARK RD,PDO,PITT MEADOWS,2020,1,49.225604,-122.685088
RANNIE RD,PDO,PITT MEADOWS,2020,1,49.309884,-122.644307
REICHENBACH RD,PDO,PITT MEADOWS,2020,1,49.249423,-122.711723
193 ST,PDO,PITT MEADOWS,2021,1,49.220398,-122.686874
193A ST,PDO,PITT MEADOWS,2021,1,49.214152,-122.685568
CHESTNUT CRES,PDO,PITT MEADOWS,2021,1,49.22383,-122.674488
FORD RD,PDO,PITT MEADOWS,2021,1,49.21895,-122.737568
HARRIS RD,PDO,PITT MEADOWS,2021,1,49.222046,-122.689624
KENNEDY RD,PDO,PITT MEADOWS,2021,1,49.239545,-122.736465
LOUGHEED HWY,PDO,PITT MEADOWS,2021,1,49.233969,-122.696766
SUTTON AVE,PDO,PITT MEADOWS,2021,1,49.205986,-122.682771
116B AVE,PDO,PITT MEADOWS,2022,1,49.2144,-122.681992
188 ST,PDO,PITT MEADOWS,2022,1,49.227883,-122.700576
189A ST,PDO,PITT MEADOWS,2022,1,49.22476,-122.697717
190A ST,PDO,PITT MEADOWS,2022,1,49.231221,-122.694119
AIRPORT WAY,PDO,PITT MEADOWS,2022,1,49.208167,-122.695563
FORD RD,PDO,PITT MEADOWS,2022,1,49.21895,-122.737568
FORD RD,PDO,PITT MEADOWS,2022,1,49.222291,-122.687081
HALE RD,PDO,PITT MEADOWS,2022,1,49.258341,-122.677934
HARRIS RD,PDO,PITT MEADOWS,2022,1,49.256894,-122.689662
KENNEDY RD,PDO,PITT MEADOWS,2022,1,49.24406,-122.722708
LOUGHEED HWY,PDO,PITT MEADOWS,2022,1,49.227023,-122.679017
LOUGHEED HWY,PDO,PITT MEADOWS,2022,1,49.231925,-122.691467
LOUGHEED HWY,PDO,PITT MEADOWS,2022,1,49.233565,-122.696104
LOUGHEED HWY,PDO,PITT MEADOWS,2022,1,49.24453,-122.722119
MCQUARRIE RD,PDO,PITT MEADOWS,2022,1,49.269438,-122.695805
MCTAVISH RD,PDO,PITT MEADOWS,2022,1,49.226166,-122.717098
OLD DEWDNEY TRUNK RD,PDO,PITT MEADOWS,2022,1,49.244205,-122.700817
PARK RD,PDO,PITT MEADOWS,2022,1,49.225604,-122.685088
PINYON DR,PDO,PITT MEADOWS,2022,1,49.218024,-122.677556
RANNIE RD,PDO,PITT MEADOWS,2022,1,49.295038,-122.64449
RANNIE RD,PDO,PITT MEADOWS,2022,1,49.300035,-122.644416
RIPPINGTON RD,PDO,PITT MEADOWS,2022,1,49.246709,-122.700589
