Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
208 ST & FRASER HWY & LANGLEY BYPASS & TURNING LANE,Casualty,LANGLEY,2020,16,49.101037,-122.643412
248 ST & TRANS-CANADA HWY,Casualty,LANGLEY,2020,16,49.119175,-122.537029
200 ST & 86 AVE & TURNING LANE,Casualty,LANGLEY,2020,17,49.159194,-122.667905
202 ST & 64 AVE & MALL ACCESS,Casualty,LANGLEY,2020,17,49.118971,-122.663322
203 ST & 64 AVE,Casualty,LANGLEY,2020,17,49.118938,-122.660113
216 ST & GLOVER RD,Casualty,LANGLEY,2020,17,49.131694,-122.617246
200 ST & WILLOWBROOK DR & TURNING LANE,Casualty,LANGLEY,2020,22,49.116745,-122.66857
196 ST & FRASER HWY & WILLOWBROOK DR & MALL ACCESS & TURNING LANE,Casualty,LANGLEY,2020,24,49.11388,-122.679741
232 ST & 232 ST OFFRAMP & 232 ST ONRAMP & 72 AVE & 72 AVE ONRAMP & TRANS-CANADA HWY,Casualty,LANGLEY,2020,24,49.136327,-122.581328
GLOVER RD & LANGLEY BYPASS & TURNING LANE,Casualty,LANGLEY,2020,24,49.111881,-122.645899
200 ST & 72 AVE,Casualty,LANGLEY,2020,26,49.13352,-122.668321
200 ST & 92A AVE & TURNING LANE,Casualty,LANGLEY,2020,27,49.170846,-122.668069
208 ST & 88 AVE & TURNING LANE,Casualty,LANGLEY,2020,27,49.162744,-122.645797
200 ST & 80 AVE,Casualty,LANGLEY,2020,28,49.148264,-122.668222
200 ST & 64 AVE,Casualty,LANGLEY,2020,29,49.118995,-122.668532
264 ST & FRASER HWY & TURNING LANE,Casualty,LANGLEY,2020,33,49.059526,-122.49269
200 ST & 200 ST OFFRAMP & 88 AVE & 88 AVE ONRAMP & HWY 1 ONRAMP & TRANS-CANADA HWY,Casualty,LANGLEY,2020,34,49.164209,-122.668857
200 ST & 88 AVE & TURNING LANE,Casualty,LANGLEY,2020,37,49.16632,-122.668166
FRASER HWY & LANGLEY BYPASS & TURNING LANE,Casualty,LANGLEY,2020,43,49.111887,-122.675391
200 ST & LANGLEY BYPASS & TURNING LANE,Casualty,LANGLEY,2020,44,49.113414,-122.668651
232 ST & TRANS-CANADA HWY,Casualty,LANGLEY,2020,50,49.13658,-122.581324
264 ST & 264 ST OFFRAMP & 264 ST ONRAMP & 56 AVE & 56 AVE OFFRAMP & 56 AVE ONRAMP & TRANS-CANADA HWY & TURNING LANE,Casualty,LANGLEY,2020,63,49.101569,-122.492803
264 ST & TRANS-CANADA HWY,Casualty,LANGLEY,2020,106,49.101818,-122.4928
0 AVE & 240 ST,Casualty,LANGLEY,2021,1,49.002285,-122.558971
0 AVE & 256 ST,Casualty,LANGLEY,2021,1,49.002315,-122.514714
102B AVE & 208 ST,Casualty,LANGLEY,2021,1,49.189348,-122.645053
16 AVE & 196 ST,Casualty,LANGLEY,2021,1,49.031097,-122.680297
16 AVE & 224 ST,Casualty,LANGLEY,2021,1,49.0309,-122.603699
16 AVE & 227 ST,Casualty,LANGLEY,2021,1,49.030818,-122.595539
196 ST & 32 AVE,Casualty,LANGLEY,2021,1,49.060125,-122.680548
196 ST & 63A AVE,Casualty,LANGLEY,2021,1,49.118133,-122.679901
196 ST & 73 AVE & 73A AVE,Casualty,LANGLEY,2021,1,49.135673,-122.679574
196A ST & FRASER HWY,Casualty,LANGLEY,2021,1,49.112917,-122.677776
197 ST & 37A AVE,Casualty,LANGLEY,2021,1,49.070129,-122.678077
197 ST & WILLOWBROOK DR,Casualty,LANGLEY,2021,1,49.11681,-122.677067
197B ST & 69 AVE,Casualty,LANGLEY,2021,1,49.128103,-122.67491
198 ST & 200 ST,Casualty,LANGLEY,2021,1,49.044505,-122.669392
198B ST & 72 AVE,Casualty,LANGLEY,2021,1,49.13356,-122.672303
199 ST & 56 AVE,Casualty,LANGLEY,2021,1,49.104359,-122.670926
199 ST & 80 AVE,Casualty,LANGLEY,2021,1,49.148245,-122.67114
199A ST & 71 AVE,Casualty,LANGLEY,2021,1,49.13204,-122.670368
20 AVE & 232 ST,Casualty,LANGLEY,2021,1,49.037927,-122.58189
200 ST & 33A AVE,Casualty,LANGLEY,2021,1,49.062669,-122.669514
200 ST & 36 AVE,Casualty,LANGLEY,2021,1,49.067408,-122.669508
200 ST & 37A AVE,Casualty,LANGLEY,2021,1,49.070166,-122.669491
200 ST & 40A AVE,Casualty,LANGLEY,2021,1,49.076086,-122.669504
200 ST & 45A AVE,Casualty,LANGLEY,2021,1,49.084636,-122.668894
200 ST & 46A AVE,Casualty,LANGLEY,2021,1,49.086836,-122.668667
200 ST & 55A AVE,Casualty,LANGLEY,2021,1,49.103212,-122.668865
200 ST & 8 AVE,Casualty,LANGLEY,2021,1,49.01659,-122.668836
200 ST & INDUSTRIAL AVE,Casualty,LANGLEY,2021,1,49.110127,-122.668728
201 ST & 56 AVE,Casualty,LANGLEY,2021,1,49.104323,-122.666101
201 ST & 68 AVE,Casualty,LANGLEY,2021,1,49.126198,-122.664671
201 ST & 86 AVE,Casualty,LANGLEY,2021,1,49.159181,-122.665205
201 ST & 97 AVE,Casualty,LANGLEY,2021,1,49.179269,-122.664387
201 ST ONRAMP & GOLDEN EARS WAY,Casualty,LANGLEY,2021,1,49.184346,-122.665142
201A ST & MICHAUD CRES,Casualty,LANGLEY,2021,1,49.101904,-122.66442
202 ST & 32 AVE,Casualty,LANGLEY,2021,1,49.060159,-122.663966
202 ST & 92A AVE,Casualty,LANGLEY,2021,1,49.170805,-122.663095
202 ST & MALL ACCESS,Casualty,LANGLEY,2021,1,49.165475,-122.662426
202 ST & TRANS-CANADA HWY,Casualty,LANGLEY,2021,1,49.161642,-122.660107
202A ST & 202B ST & 72 AVE,Casualty,LANGLEY,2021,1,49.13346,-122.661434
203 ST & 54A AVE,Casualty,LANGLEY,2021,1,49.101494,-122.659731
203 ST & 96 AVE,Casualty,LANGLEY,2021,1,49.177005,-122.661071
203 ST & 98 AVE,Casualty,LANGLEY,2021,1,49.181501,-122.660102
203 ST & FRASER HWY,Casualty,LANGLEY,2021,1,49.105522,-122.660161
203 ST & INDUSTRIAL AVE,Casualty,LANGLEY,2021,1,49.106711,-122.660085
204 ST & 4 AVE,Casualty,LANGLEY,2021,1,49.009344,-122.658
204 ST & 42 AVE,Casualty,LANGLEY,2021,1,49.078292,-122.658323
204 ST & 53 AVE,Casualty,LANGLEY,2021,1,49.098486,-122.656842
204 ST & 83A AVE,Casualty,LANGLEY,2021,1,49.154087,-122.657007
204 ST & 84 AVE,Casualty,LANGLEY,2021,1,49.155561,-122.657002
204A ST & 24 AVE,Casualty,LANGLEY,2021,1,49.045669,-122.656684
204B ST & 42 AVE,Casualty,LANGLEY,2021,1,49.078312,-122.656267
205 ST & 32 AVE,Casualty,LANGLEY,2021,1,49.060194,-122.655031
205 ST & 96 AVE,Casualty,LANGLEY,2021,1,49.176977,-122.654859
206 ST & 88 AVE,Casualty,LANGLEY,2021,1,49.162777,-122.650902
206 ST & 96 AVE,Casualty,LANGLEY,2021,1,49.176976,-122.651048
207 ST & 96 AVE,Casualty,LANGLEY,2021,1,49.176975,-122.648981
207 ST & FRASER HWY,Casualty,LANGLEY,2021,1,49.102801,-122.648477
207A ST & 84 AVE,Casualty,LANGLEY,2021,1,49.155462,-122.648031
207A ST & 90A AVE,Casualty,LANGLEY,2021,1,49.167382,-122.647986
208 ST & 28 AVE,Casualty,LANGLEY,2021,1,49.052937,-122.647349
208 ST & 42 AVE,Casualty,LANGLEY,2021,1,49.078301,-122.647321
208 ST & 45A AVE,Casualty,LANGLEY,2021,1,49.084452,-122.647029
208 ST & 46A AVE,Casualty,LANGLEY,2021,1,49.086473,-122.647027
208 ST & 52A AVE,Casualty,LANGLEY,2021,1,49.097925,-122.646572
208 ST & 82 AVE,Casualty,LANGLEY,2021,1,49.151613,-122.645764
209 ST & 48 AVE,Casualty,LANGLEY,2021,1,49.089566,-122.644709
209 ST & 84 AVE,Casualty,LANGLEY,2021,1,49.155346,-122.643034
209A ST & 72 AVE,Casualty,LANGLEY,2021,1,49.133355,-122.641665
210A ST & 81A AVE,Casualty,LANGLEY,2021,1,49.150239,-122.638836
211 ST & 80A AVE,Casualty,LANGLEY,2021,1,49.14854,-122.638278
211 ST & 84 AVE,Casualty,LANGLEY,2021,1,49.154925,-122.638248
212 ST & 80 AVE,Casualty,LANGLEY,2021,1,49.147699,-122.635104
214A ST & 96 AVE,Casualty,LANGLEY,2021,1,49.176922,-122.628571
214B ST & 88 AVE,Casualty,LANGLEY,2021,1,49.162034,-122.627573
216 ST & 24 AVE,Casualty,LANGLEY,2021,1,49.045756,-122.624973
216 ST & 48 AVE & OLD YALE RD,Casualty,LANGLEY,2021,1,49.089417,-122.624744
216 ST & 52 AVE,Casualty,LANGLEY,2021,1,49.097655,-122.624556
216 ST & 58 AVE,Casualty,LANGLEY,2021,1,49.107542,-122.624476
216 ST & 61 AVE,Casualty,LANGLEY,2021,1,49.113786,-122.624369
216 ST & 64 AVE,Casualty,LANGLEY,2021,1,49.119095,-122.624336
216 ST & 92 AVE,Casualty,LANGLEY,2021,1,49.169898,-122.624014
216 ST & SOUTHRIDGE CRES,Casualty,LANGLEY,2021,1,49.08388,-122.624672
216 ST & WORRELL CRES,Casualty,LANGLEY,2021,1,49.121406,-122.624334
217B ST & 50 AVE,Casualty,LANGLEY,2021,1,49.093048,-122.620083
219 ST & 48 AVE,Casualty,LANGLEY,2021,1,49.089409,-122.616829
221 ST & FRASER HWY,Casualty,LANGLEY,2021,1,49.092485,-122.611642
222 ST & 48A AVE,Casualty,LANGLEY,2021,1,49.090427,-122.608119
228 ST & 64 AVE,Casualty,LANGLEY,2021,1,49.119004,-122.592714
231 ST & 73 AVE,Casualty,LANGLEY,2021,1,49.135311,-122.584341
232 ST & 32 AVE,Casualty,LANGLEY,2021,1,49.059899,-122.581678
232 ST & 40 AVE,Casualty,LANGLEY,2021,1,49.074624,-122.581423
232 ST & 48 AVE,Casualty,LANGLEY,2021,1,49.08936,-122.581292
232 ST & 50 AVE,Casualty,LANGLEY,2021,1,49.093007,-122.58129
236 ST & 70A AVE,Casualty,LANGLEY,2021,1,49.130685,-122.570441
24 AVE & 250 ST,Casualty,LANGLEY,2021,1,49.045227,-122.531394
24 AVE & 264 ST,Casualty,LANGLEY,2021,1,49.045803,-122.492544
240 ST & 53 AVE,Casualty,LANGLEY,2021,1,49.098528,-122.559146
240 ST & 72 AVE,Casualty,LANGLEY,2021,1,49.133322,-122.55905
240 ST & 80 AVE,Casualty,LANGLEY,2021,1,49.147934,-122.558853
240 ST & 88 AVE,Casualty,LANGLEY,2021,1,49.162463,-122.555618
240 ST & RAWLISON CRES,Casualty,LANGLEY,2021,1,49.15563,-122.559877
240 ST & ROBERTSON CRES,Casualty,LANGLEY,2021,1,49.084193,-122.559082
246 ST & 56 AVE,Casualty,LANGLEY,2021,1,49.104027,-122.542158
248 ST & 28 AVE,Casualty,LANGLEY,2021,1,49.05252,-122.536912
248 ST & 48 AVE,Casualty,LANGLEY,2021,1,49.089298,-122.537095
248 ST & 54 AVE,Casualty,LANGLEY,2021,1,49.100305,-122.537055
248 ST & 64 AVE,Casualty,LANGLEY,2021,1,49.119794,-122.536989
248 ST & 72 AVE & TELEGRAPH TRAIL,Casualty,LANGLEY,2021,1,49.133224,-122.536781
252 ST & 56 AVE,Casualty,LANGLEY,2021,1,49.104001,-122.526156
252 ST & 58 AVE,Casualty,LANGLEY,2021,1,49.107693,-122.52612
256 ST & 38 AVE,Casualty,LANGLEY,2021,1,49.070918,-122.514885
256 ST & 48 AVE,Casualty,LANGLEY,2021,1,49.089345,-122.51503
256 ST & 60 AVE,Casualty,LANGLEY,2021,1,49.111336,-122.515013
262 ST & 30A AVE,Casualty,LANGLEY,2021,1,49.057723,-122.498153
264 ST & 28 AVE,Casualty,LANGLEY,2021,1,49.053061,-122.492648
264 ST & 72 AVE,Casualty,LANGLEY,2021,1,49.133031,-122.492642
264A ST & 29 AVE,Casualty,LANGLEY,2021,1,49.055445,-122.491826
270A ST & 29 AVE,Casualty,LANGLEY,2021,1,49.055603,-122.475526
271 ST & FRASER HWY,Casualty,LANGLEY,2021,1,49.058152,-122.472251
272 ST & 29 AVE,Casualty,LANGLEY,2021,1,49.055605,-122.470709
272 ST & 29A AVE,Casualty,LANGLEY,2021,1,49.056266,-122.470718
272 ST & 40 AVE,Casualty,LANGLEY,2021,1,49.074948,-122.470887
272 ST & 48 AVE,Casualty,LANGLEY,2021,1,49.093585,-122.469585
272 ST & 60 AVE,Casualty,LANGLEY,2021,1,49.110757,-122.471051
272 ST & 8 AVE,Casualty,LANGLEY,2021,1,49.016903,-122.470716
272 ST & 80 AVE,Casualty,LANGLEY,2021,1,49.147093,-122.472296
272 ST & 84 AVE,Casualty,LANGLEY,2021,1,49.154362,-122.472856
273 ST & 32 AVE,Casualty,LANGLEY,2021,1,49.060487,-122.467976
275 ST & 51A AVE,Casualty,LANGLEY,2021,1,49.095135,-122.462166
32 AVE & STATION RD,Casualty,LANGLEY,2021,1,49.060494,-122.459795
56 AVE & 58 CRES,Casualty,LANGLEY,2021,1,49.103482,-122.462878
56 AVE & GLOUCESTER WAY,Casualty,LANGLEY,2021,1,49.103783,-122.488652
56 AVE & GLOVER RD & MALL ACCESS,Casualty,LANGLEY,2021,1,49.105191,-122.654772
56 AVE & PRODUCTION WAY,Casualty,LANGLEY,2021,1,49.10438,-122.676678
60 AVE & LANGLEY BYPASS,Casualty,LANGLEY,2021,1,49.111232,-122.676903
64 AVE & MALL ACCESS & TURNING LANE,Casualty,LANGLEY,2021,1,49.118942,-122.661698
65 AVE & WILLOWBROOK CONN,Casualty,LANGLEY,2021,1,49.120152,-122.652265
66A AVE & WILLOWBROOK CONN,Casualty,LANGLEY,2021,1,49.122927,-122.648688
88 AVE & MCALLISTER ST,Casualty,LANGLEY,2021,1,49.162627,-122.580517
88 AVE & TRATTLE ST,Casualty,LANGLEY,2021,1,49.162756,-122.590269
96 AVE & WRIGHT ST,Casualty,LANGLEY,2021,1,49.17221,-122.589314
CHURCH ST & MARY AVE,Casualty,LANGLEY,2021,1,49.168702,-122.577876
CHURCH ST & MAVIS AVE,Casualty,LANGLEY,2021,1,49.16974,-122.576768
CLOVERMEADOW CRES & WAGONWHEEL CRES,Casualty,LANGLEY,2021,1,49.102676,-122.571993
DUNCAN WAY & GLOVER RD,Casualty,LANGLEY,2021,1,49.109099,-122.649496
FRASER HWY & OLD YALE RD,Casualty,LANGLEY,2021,1,49.100014,-122.639653
GLOVER RD & MARY AVE,Casualty,LANGLEY,2021,1,49.16919,-122.579077
GLOVER RD & MAXWELL CRES,Casualty,LANGLEY,2021,1,49.128217,-122.622331
GLOVER RD & MUFFORD CRESCENT OFFRAMP & MUFFORD GLOVER OVERPASS,Casualty,LANGLEY,2021,1,49.115058,-122.639637
GLOVER RD & RAWLISON CRES,Casualty,LANGLEY,2021,1,49.153234,-122.590912
0 AVE & 244 ST,Casualty,LANGLEY,2021,2,49.002274,-122.548005
16 AVE & 212 ST,Casualty,LANGLEY,2021,2,49.031228,-122.636166
16 AVE & 256 ST,Casualty,LANGLEY,2021,2,49.030585,-122.514729
197 ST & 64 AVE,Casualty,LANGLEY,2021,2,49.119056,-122.676986
197 ST & 80 AVE,Casualty,LANGLEY,2021,2,49.148222,-122.675802
198 ST & 92A AVE,Casualty,LANGLEY,2021,2,49.17086,-122.673971
200 ST & 201 ST & TURNING LANE,Casualty,LANGLEY,2021,2,49.173334,-122.667481
200 ST & 32 AVE,Casualty,LANGLEY,2021,2,49.060142,-122.669543
200 ST & 37 AVE,Casualty,LANGLEY,2021,2,49.069279,-122.669482
200 ST & 41 AVE,Casualty,LANGLEY,2021,2,49.076673,-122.669467
200 ST & 53 AVE,Casualty,LANGLEY,2021,2,49.098462,-122.668738
200 ST & 85 AVE & TURNING LANE,Casualty,LANGLEY,2021,2,49.157344,-122.668061
200 ST & BLACK CREEK TRAIL & MICHAUD CRES & TURNING LANE,Casualty,LANGLEY,2021,2,49.100643,-122.668748
200 ST & BRYDON CRES,Casualty,LANGLEY,2021,2,49.101546,-122.668757
201 ST & 66 AVE,Casualty,LANGLEY,2021,2,49.122616,-122.665763
201 ST & 72 AVE,Casualty,LANGLEY,2021,2,49.133551,-122.664589
202 ST & 62 AVE,Casualty,LANGLEY,2021,2,49.115224,-122.663119
202 ST & 86 AVE,Casualty,LANGLEY,2021,2,49.159162,-122.66158
203 ST & 53 AVE,Casualty,LANGLEY,2021,2,49.098457,-122.659838
203 ST & 66 AVE,Casualty,LANGLEY,2021,2,49.122599,-122.660019
203 ST & MICHAUD CRES,Casualty,LANGLEY,2021,2,49.103637,-122.660419
204 ST & 40 AVE,Casualty,LANGLEY,2021,2,49.074665,-122.658538
204 ST & 86 AVE,Casualty,LANGLEY,2021,2,49.159137,-122.656972
204 ST & 94A AVE,Casualty,LANGLEY,2021,2,49.173893,-122.657268
204 ST & 96 AVE,Casualty,LANGLEY,2021,2,49.176991,-122.657344
206 ST & 68 AVE,Casualty,LANGLEY,2021,2,49.126139,-122.651622
208 ST & 24 AVE,Casualty,LANGLEY,2021,2,49.045689,-122.647269
208 ST & 36 AVE,Casualty,LANGLEY,2021,2,49.067488,-122.647397
208 ST & 44 AVE,Casualty,LANGLEY,2021,2,49.082007,-122.647136
208 ST & 68 AVE,Casualty,LANGLEY,2021,2,49.126143,-122.646035
208 ST & 87 AVE & TURNING LANE,Casualty,LANGLEY,2021,2,49.160922,-122.645756
210 ST & 72 AVE,Casualty,LANGLEY,2021,2,49.133345,-122.640147
212 ST & 88 AVE & TURNING LANE,Casualty,LANGLEY,2021,2,49.162247,-122.632844
213 ST & 96 AVE,Casualty,LANGLEY,2021,2,49.176927,-122.630875
216 ST & 32 AVE,Casualty,LANGLEY,2021,2,49.060214,-122.624863
216 ST & TELEGRAPH TRAIL,Casualty,LANGLEY,2021,2,49.157325,-122.624103
224 ST & 64 AVE,Casualty,LANGLEY,2021,2,49.119098,-122.603896
224 ST & 72 AVE & HWY 10,Casualty,LANGLEY,2021,2,49.130305,-122.602632
232 ST & 64 AVE,Casualty,LANGLEY,2021,2,49.118928,-122.581664
232 ST & OLD YALE RD,Casualty,LANGLEY,2021,2,49.079355,-122.581379
256 ST & 64 AVE,Casualty,LANGLEY,2021,2,49.118619,-122.514897
256 ST & FRASER HWY,Casualty,LANGLEY,2021,2,49.064379,-122.514772
264 ST & 52 AVE,Casualty,LANGLEY,2021,2,49.096577,-122.492834
264 ST & 60 AVE,Casualty,LANGLEY,2021,2,49.111194,-122.492717
264 ST & 8 AVE,Casualty,LANGLEY,2021,2,49.016759,-122.4926
264 ST & ROBERTSON CRES,Casualty,LANGLEY,2021,2,49.071792,-122.492864
268 ST & 32 AVE,Casualty,LANGLEY,2021,2,49.060411,-122.481579
272 ST & 30 AVE,Casualty,LANGLEY,2021,2,49.05712,-122.470731
272 ST & 32 AVE,Casualty,LANGLEY,2021,2,49.060484,-122.470699
272 ST & GLOUCESTER WAY,Casualty,LANGLEY,2021,2,49.09808,-122.470707
48 AVE & FRASER HWY,Casualty,LANGLEY,2021,2,49.089503,-122.601738
56 AVE & FRASER HWY & MALL ACCESS,Casualty,LANGLEY,2021,2,49.105038,-122.657815
62 AVE & MUFFORD CRES & MUFFORD GLOVER OVERPASS,Casualty,LANGLEY,2021,2,49.115344,-122.647549
EASTLEIGH CRES & GLOVER RD,Casualty,LANGLEY,2021,2,49.107236,-122.65192
GLOVER RD & ST ANDREWS AVE,Casualty,LANGLEY,2021,2,49.166488,-122.582002
16 AVE & 272 ST,Casualty,LANGLEY,2021,3,49.031404,-122.470685
196 ST & 68 AVE,Casualty,LANGLEY,2021,3,49.126338,-122.679781
198 ST & WILLOWBROOK DR & MALL ACCESS,Casualty,LANGLEY,2021,3,49.116785,-122.674712
198A ST & 86 AVE,Casualty,LANGLEY,2021,3,49.159205,-122.672151
200 ST & 42 AVE,Casualty,LANGLEY,2021,3,49.078299,-122.669346
200 ST & 50 AVE,Casualty,LANGLEY,2021,3,49.093443,-122.668619
200 ST & 83 AVE,Casualty,LANGLEY,2021,3,49.153756,-122.668094
200 ST & TRANS-CANADA HWY,Casualty,LANGLEY,2021,3,49.164063,-122.668814
201 ST & 88 AVE & HWY 1 ONRAMP,Casualty,LANGLEY,2021,3,49.161671,-122.665975
201 ST & GOLDEN EARS BRIDGE,Casualty,LANGLEY,2021,3,49.185708,-122.664276
201A ST & LANGLEY BYPASS & TURNING LANE,Casualty,LANGLEY,2021,3,49.113353,-122.664539
202 ST & 64 AVE & MALL ACCESS,Casualty,LANGLEY,2021,3,49.118971,-122.663322
202 ST & LANGLEY BYPASS,Casualty,LANGLEY,2021,3,49.113321,-122.662264
207 ST & 80 AVE,Casualty,LANGLEY,2021,3,49.148042,-122.648694
208 ST & 48 AVE,Casualty,LANGLEY,2021,3,49.089575,-122.646846
208 ST & 56 AVE,Casualty,LANGLEY,2021,3,49.104666,-122.646757
209 ST & 80 AVE,Casualty,LANGLEY,2021,3,49.147899,-122.64248
210 ST & 88 AVE,Casualty,LANGLEY,2021,3,49.162424,-122.637748
216 ST & 80 AVE & UNIVERSITY DR,Casualty,LANGLEY,2021,3,49.147403,-122.624197
216 ST & 96 AVE,Casualty,LANGLEY,2021,3,49.176938,-122.623842
224 ST & 40 AVE,Casualty,LANGLEY,2021,3,49.074748,-122.603728
224 ST & FRASER HWY,Casualty,LANGLEY,2021,3,49.090155,-122.603485
232 ST & 24 AVE,Casualty,LANGLEY,2021,3,49.045272,-122.581816
232 ST & 72 AVE,Casualty,LANGLEY,2021,3,49.138303,-122.581291
232 ST & HWY 10 & TURNING LANE,Casualty,LANGLEY,2021,3,49.13044,-122.5817
256 ST & 56 AVE,Casualty,LANGLEY,2021,3,49.104045,-122.515139
256 ST & ROBERTSON CRES,Casualty,LANGLEY,2021,3,49.079944,-122.515079
262 ST & FRASER HWY,Casualty,LANGLEY,2021,3,49.060419,-122.498181
264 ST & 30A AVE,Casualty,LANGLEY,2021,3,49.05789,-122.492683
264 ST & 58 AVE,Casualty,LANGLEY,2021,3,49.107564,-122.492737
264 ST & 88 AVE,Casualty,LANGLEY,2021,3,49.161968,-122.49263
265A ST & FRASER HWY,Casualty,LANGLEY,2021,3,49.059254,-122.489479
270 ST & FRASER HWY & TURNING LANE,Casualty,LANGLEY,2021,3,49.058205,-122.476549
62 AVE & WILLOWBROOK DR,Casualty,LANGLEY,2021,3,49.115266,-122.666002
88 AVE & GLOVER RD,Casualty,LANGLEY,2021,3,49.162685,-122.585971
96 AVE & GLOVER RD,Casualty,LANGLEY,2021,3,49.168338,-122.579992
GLOVER RD & SMITH CRES,Casualty,LANGLEY,2021,3,49.129143,-122.620983
GLOVER RD & TELEGRAPH TRAIL,Casualty,LANGLEY,2021,3,49.149966,-122.594476
GLOVER RD & UNIVERSITY DR,Casualty,LANGLEY,2021,3,49.142655,-122.602795
16 AVE & 232 ST,Casualty,LANGLEY,2021,4,49.030659,-122.581921
16 AVE & 240 ST,Casualty,LANGLEY,2021,4,49.030604,-122.559632
16 AVE & 248 ST,Casualty,LANGLEY,2021,4,49.030606,-122.536995
196 ST & 64 AVE,Casualty,LANGLEY,2021,4,49.119071,-122.679946
196 ST & 72 AVE,Casualty,LANGLEY,2021,4,49.133605,-122.67955
198 ST & 64 AVE,Casualty,LANGLEY,2021,4,49.119019,-122.674716
199A ST & 72 AVE,Casualty,LANGLEY,2021,4,49.133585,-122.670321
200 ST & 44 AVE,Casualty,LANGLEY,2021,4,49.082154,-122.669051
200 ST & 68 AVE,Casualty,LANGLEY,2021,4,49.126294,-122.668381
201 ST & 64 AVE,Casualty,LANGLEY,2021,4,49.118992,-122.665815
201A ST & FRASER HWY,Casualty,LANGLEY,2021,4,49.106788,-122.664131
203 ST & 204 ST & DUNCAN WAY & LOGAN AVE & TURNING LANE,Casualty,LANGLEY,2021,4,49.108765,-122.660074
203 ST & 62 AVE,Casualty,LANGLEY,2021,4,49.115165,-122.660167
204 ST & DOUGLAS CRES,Casualty,LANGLEY,2021,4,49.103515,-122.656565
206 ST & FRASER HWY,Casualty,LANGLEY,2021,4,49.103534,-122.651169
208 ST & 40 AVE,Casualty,LANGLEY,2021,4,49.074645,-122.647474
208 ST & 77A AVE & UNSIGNED,Casualty,LANGLEY,2021,4,49.1432,-122.645832
208 ST & 78B AVE & WILLOUGHBY TOWN CENTRE DR,Casualty,LANGLEY,2021,4,49.145471,-122.64579
208 ST & 84 AVE,Casualty,LANGLEY,2021,4,49.155434,-122.645753
208 ST & TRANS-CANADA HWY,Casualty,LANGLEY,2021,4,49.158242,-122.645725
248 ST & 56 AVE,Casualty,LANGLEY,2021,4,49.103984,-122.537089
264 ST & 36 AVE,Casualty,LANGLEY,2021,4,49.067551,-122.492731
268 ST & FRASER HWY & OLD YALE RD,Casualty,LANGLEY,2021,4,49.058741,-122.481704
273 ST & FRASER HWY,Casualty,LANGLEY,2021,4,49.057856,-122.467263
56 AVE & EASTLEIGH CRES,Casualty,LANGLEY,2021,4,49.104688,-122.647861
FRANCIS AVE & GLOVER RD,Casualty,LANGLEY,2021,4,49.167104,-122.581317
16 AVE & 200 ST,Casualty,LANGLEY,2021,5,49.031157,-122.669254
199 ST & 64 AVE,Casualty,LANGLEY,2021,5,49.119014,-122.67043
200 ST & 70 AVE,Casualty,LANGLEY,2021,5,49.129877,-122.668381
200 ST & 84 AVE & TURNING LANE,Casualty,LANGLEY,2021,5,49.155594,-122.668047
201A ST & 62 AVE,Casualty,LANGLEY,2021,5,49.115232,-122.664461
204 ST & FRASER HWY & GLOVER RD,Casualty,LANGLEY,2021,5,49.104688,-122.656269
206A ST & 80 AVE,Casualty,LANGLEY,2021,5,49.14805,-122.649486
208 ST & 74B AVE,Casualty,LANGLEY,2021,5,49.138295,-122.645886
208 ST & 76 AVE,Casualty,LANGLEY,2021,5,49.140767,-122.645857
208 ST & 93 AVE,Casualty,LANGLEY,2021,5,49.171203,-122.645882
208 ST & 96 AVE & TURNING LANE,Casualty,LANGLEY,2021,5,49.176972,-122.646281
216 ST & 88 AVE & TURNING LANE,Casualty,LANGLEY,2021,5,49.161922,-122.62409
222 ST & FRASER HWY,Casualty,LANGLEY,2021,5,49.0915,-122.607852
240 ST & 56 AVE,Casualty,LANGLEY,2021,5,49.104058,-122.559209
244 ST & FRASER HWY,Casualty,LANGLEY,2021,5,49.071831,-122.548075
16 AVE & 208 ST,Casualty,LANGLEY,2021,6,49.031213,-122.647165
16 AVE & 216 ST,Casualty,LANGLEY,2021,6,49.031281,-122.625037
16 AVE & 264 ST & TURNING LANE,Casualty,LANGLEY,2021,6,49.031267,-122.492516
200 ST & 62 AVE & TURNING LANE,Casualty,LANGLEY,2021,6,49.115318,-122.668448
201 ST & 202 ST & TURNING LANE,Casualty,LANGLEY,2021,6,49.174258,-122.665357
202 ST & 202 ST OFFRAMP & HWY 1 ONRAMP & TRANS-CANADA HWY,Casualty,LANGLEY,2021,6,49.161818,-122.660034
203 ST & 56 AVE & DOUGLAS CRES & TURNING LANE,Casualty,LANGLEY,2021,6,49.104113,-122.660326
203 ST & 65 AVE & MALL ACCESS,Casualty,LANGLEY,2021,6,49.120671,-122.660095
204 ST & 88 AVE,Casualty,LANGLEY,2021,6,49.162803,-122.656953
206 ST & 56 AVE & LOGAN AVE,Casualty,LANGLEY,2021,6,49.104764,-122.651085
260 ST & FRASER HWY,Casualty,LANGLEY,2021,6,49.061482,-122.503549
264 ST & 32 AVE,Casualty,LANGLEY,2021,6,49.060317,-122.492704
GLOVER RD & HWY 10,Casualty,LANGLEY,2021,6,49.135405,-122.611809
